order_id,customer_id,order_date,channel,store_id,order_status
ORD0014859,CUST04319,2023-03-09,App,,Shipped
ORD0014860,CUST04568,2023-10-24,Store,STORE040,Returned
ORD0014861,CUST00595,2024-03-12,Store,STORE033,Delivered
ORD0014862,CUST01446,2024-03-19,App,,Shipped
ORD0014863,CUST02230,2024-04-04,App,,Delivered
ORD0014864,CUST01850,2023-09-26,App,,Delivered
ORD0014865,CUST01059,2023-07-06,Online,,Cancelled
ORD0014866,CUST04829,2024-02-03,Online,,Cancelled
ORD0014867,CUST03742,2024-01-25,Online,,Shipped
ORD0014868,CUST00385,2024-06-16,Online,,Shipped
ORD0014869,CUST01650,2024-12-20,App,,Shipped
ORD0014870,CUST00577,2024-03-08,App,,Shipped
ORD0014871,CUST04791,2023-08-07,Store,STORE046,Cancelled
ORD0014872,CUST04559,2023-01-11,App,,Shipped
ORD0014873,CUST03779,2023-12-02,Store,STORE000,Shipped
ORD0014874,CUST01888,2024-10-12,Online,,Shipped
ORD0014875,CUST01214,2024-05-16,Store,STORE045,Returned
ORD0014876,CUST00835,2024-01-16,Store,STORE042,Shipped
ORD0014877,CUST04818,2024-12-23,Online,,Cancelled
ORD0014878,CUST03679,2024-10-27,Online,,Cancelled
ORD0014879,CUST01330,2023-04-03,Store,STORE039,Delivered
ORD0014880,CUST01330,2024-06-19,Online,,Shipped
ORD0014881,CUST04077,2024-04-19,Store,STORE030,Cancelled
ORD0014882,CUST04661,2024-04-17,Store,STORE010,Shipped
ORD0014883,CUST01729,2024-01-13,Online,,Shipped
ORD0014884,CUST02619,2023-01-16,App,,Shipped
ORD0014885,CUST03233,2023-10-30,App,,Shipped
ORD0014886,CUST03245,2024-04-07,Online,,Delivered
ORD0014887,CUST00399,2023-11-27,App,,Returned
ORD0014888,CUST02148,2023-07-18,Store,STORE015,Returned
ORD0014889,CUST01814,2024-10-05,App,,Cancelled
ORD0014890,CUST01728,2024-11-18,Online,,Cancelled
ORD0014891,CUST01582,2023-06-13,Store,STORE027,Returned
ORD0014892,CUST04426,2023-10-25,Online,,Returned
ORD0014893,CUST00255,2024-01-04,App,,Returned
ORD0014894,CUST04240,2024-12-14,App,,Shipped
ORD0014895,CUST00891,2024-08-31,Store,STORE008,Shipped
ORD0014896,CUST02391,2023-11-02,Online,,Returned
ORD0014897,CUST03915,2023-07-18,Store,STORE025,Shipped
ORD0014898,CUST00939,2023-11-26,App,,Cancelled
ORD0014899,CUST01541,2024-10-20,Store,STORE021,Shipped
ORD0014900,CUST02703,2024-09-06,App,,Shipped
ORD0014901,CUST02786,2024-12-18,App,,Returned
ORD0014902,CUST02911,2024-08-11,Store,STORE017,Returned
ORD0014903,CUST04475,2024-04-18,Online,,Cancelled
ORD0014904,CUST02321,2024-02-13,Online,,Shipped
ORD0014905,CUST03812,2023-12-04,App,,Returned
ORD0014906,CUST01991,2023-05-17,App,,Cancelled
ORD0014907,CUST00387,2023-05-31,Store,STORE030,Cancelled
ORD0014908,CUST02997,2023-03-25,Online,,Returned
ORD0014909,CUST01211,2023-10-17,Store,STORE042,Cancelled
ORD0014910,CUST04559,2023-03-02,Online,,Cancelled
ORD0014911,CUST00209,2024-11-11,Online,,Cancelled
ORD0014912,CUST00454,2023-05-07,App,,Shipped
ORD0014913,CUST03264,2023-04-07,App,,Returned
ORD0014914,CUST01998,2023-11-11,App,,Returned
ORD0014915,CUST04002,2024-05-29,Store,STORE031,Returned
ORD0014916,CUST00365,2023-01-14,App,,Cancelled
ORD0014917,CUST00813,2023-01-05,App,,Returned
ORD0014918,CUST00248,2024-03-18,Online,,Cancelled
ORD0014919,CUST00209,2024-12-23,App,,Shipped
ORD0014920,CUST03841,2023-04-11,Online,,Shipped
ORD0014921,CUST00252,2023-02-12,Store,STORE034,Cancelled
ORD0014922,CUST03946,2024-09-03,Online,,Delivered
ORD0014923,CUST01963,2023-05-18,App,,Cancelled
ORD0014924,CUST01336,2023-01-29,Online,,Shipped
ORD0014925,CUST03911,2023-11-23,Store,STORE001,Returned
ORD0014926,CUST02009,2023-12-05,Store,STORE023,Shipped
ORD0014927,CUST03461,2024-10-29,Store,STORE032,Delivered
ORD0014928,CUST01086,2023-10-07,Store,STORE010,Cancelled
ORD0014929,CUST02628,2023-10-27,Online,,Cancelled
ORD0014930,CUST04573,2023-10-12,App,,Delivered
ORD0014931,CUST04248,2023-03-22,Online,,Delivered
ORD0014932,CUST04498,2023-10-04,Store,STORE030,Shipped
ORD0014933,CUST02132,2023-05-19,App,,Delivered
ORD0014934,CUST04380,2023-07-09,Online,,Shipped
ORD0014935,CUST02726,2024-03-23,Store,STORE024,Returned
ORD0014936,CUST00229,2023-03-21,Online,,Cancelled
ORD0014937,CUST03556,2023-02-28,Online,,Returned
ORD0014938,CUST03089,2023-03-10,Online,,Shipped
ORD0014939,CUST02108,2023-06-27,Store,STORE031,Returned
ORD0014940,CUST01951,2023-09-22,App,,Returned
ORD0014941,CUST03886,2023-03-22,Online,,Delivered
ORD0014942,CUST04480,2024-09-07,App,,Returned
ORD0014943,CUST04461,2024-05-12,Online,,Delivered
ORD0014944,CUST00031,2023-06-07,App,,Returned
ORD0014945,CUST03769,2023-04-24,App,,Returned
ORD0014946,CUST03018,2024-06-17,Online,,Shipped
ORD0014947,CUST00514,2023-01-30,Store,STORE003,Delivered
ORD0014948,CUST01319,2023-04-12,Store,STORE021,Delivered
ORD0014949,CUST04492,2023-11-06,Online,,Cancelled
ORD0014950,CUST04053,2024-05-13,Online,,Delivered
ORD0014951,CUST00593,2024-12-19,Store,STORE011,Returned
ORD0014952,CUST00906,2024-06-16,Store,STORE012,Delivered
ORD0014953,CUST02657,2024-03-08,Store,STORE043,Delivered
ORD0014954,CUST00445,2023-05-12,Store,STORE033,Cancelled
ORD0014955,CUST01501,2023-04-20,Store,STORE036,Returned
ORD0014956,CUST00037,2023-01-18,Store,STORE035,Delivered
ORD0014957,CUST02561,2023-10-17,App,,Returned
ORD0014958,CUST01614,2024-10-31,Online,,Cancelled
ORD0014959,CUST02674,2023-03-09,App,,Shipped
ORD0014960,CUST00241,2023-03-11,App,,Shipped
ORD0014961,CUST01577,2023-02-06,App,,Delivered
ORD0014962,CUST02076,2023-12-22,Store,STORE016,Returned
ORD0014963,CUST02118,2024-11-02,Store,STORE000,Delivered
ORD0014964,CUST02452,2024-07-04,Online,,Returned
ORD0014965,CUST00476,2023-07-06,App,,Delivered
ORD0014966,CUST01139,2023-01-20,Online,,Returned
ORD0014967,CUST01481,2023-09-29,Online,,Returned
ORD0014968,CUST00245,2023-10-27,App,,Cancelled
ORD0014969,CUST04312,2023-07-09,Store,STORE048,Shipped
ORD0014970,CUST01758,2024-02-27,Store,STORE025,Cancelled
ORD0014971,CUST01146,2024-12-19,App,,Cancelled
ORD0014972,CUST04223,2024-09-29,Online,,Cancelled
ORD0014973,CUST02707,2023-07-14,App,,Returned
ORD0014974,CUST01351,2023-11-08,Store,STORE023,Returned
ORD0014975,CUST02895,2023-02-21,Store,STORE044,Cancelled
ORD0014976,CUST00537,2023-12-23,Online,,Returned
ORD0014977,CUST01946,2023-03-03,App,,Returned
ORD0014978,CUST01147,2023-05-25,App,,Cancelled
ORD0014979,CUST04589,2023-04-22,Online,,Shipped
ORD0014980,CUST02667,2023-06-15,Store,STORE045,Shipped
ORD0014981,CUST04457,2023-05-13,Online,,Cancelled
ORD0014982,CUST02066,2024-07-16,Online,,Returned
ORD0014983,CUST03415,2023-06-07,Store,STORE019,Shipped
ORD0014984,CUST00530,2023-02-13,App,,Cancelled
ORD0014985,CUST02193,2024-03-19,Online,,Delivered
ORD0014986,CUST02972,2023-08-25,Store,STORE022,Cancelled
ORD0014987,CUST01358,2023-12-11,App,,Cancelled
ORD0014988,CUST04155,2023-04-28,App,,Cancelled
ORD0014989,CUST00428,2023-07-22,App,,Delivered
ORD0014990,CUST01513,2024-10-08,App,,Cancelled
ORD0014991,CUST03988,2023-02-09,Store,STORE019,Returned
ORD0014992,CUST02234,2024-08-10,Store,STORE034,Shipped
ORD0014993,CUST04142,2023-04-03,Store,STORE047,Shipped
ORD0014994,CUST02995,2024-10-06,App,,Delivered
ORD0014995,CUST01826,2023-06-19,Online,,Returned
ORD0014996,CUST03971,2024-10-20,Online,,Cancelled
ORD0014997,CUST00104,2023-03-22,Online,,Delivered
ORD0014998,CUST04811,2024-08-28,Online,,Returned
ORD0014999,CUST01122,2024-10-26,Online,,Cancelled
ORD0015000,CUST04014,2024-12-02,App,,Delivered
ORD0015001,CUST02348,2023-03-08,App,,Returned
ORD0015002,CUST01488,2024-10-20,Store,STORE035,Returned
ORD0015003,CUST04465,2023-10-11,Online,,Shipped
ORD0015004,CUST04846,2023-02-05,Store,STORE049,Shipped
ORD0015005,CUST02136,2024-03-07,Online,,Shipped
ORD0015006,CUST00857,2024-02-11,Online,,Shipped
ORD0015007,CUST00365,2024-12-02,Online,,Delivered
ORD0015008,CUST03138,2024-05-30,Online,,Delivered
ORD0015009,CUST03538,2023-08-31,App,,Delivered
ORD0015010,CUST04990,2024-01-30,Store,STORE049,Shipped
ORD0015011,CUST04156,2024-11-13,App,,Cancelled
ORD0015012,CUST01764,2024-02-04,Store,STORE029,Delivered
ORD0015013,CUST04512,2023-10-26,Online,,Cancelled
ORD0015014,CUST04770,2024-12-05,Online,,Returned
ORD0015015,CUST03907,2023-03-02,Online,,Shipped
ORD0015016,CUST00901,2024-02-06,App,,Returned
ORD0015017,CUST02102,2023-11-18,App,,Shipped
ORD0015018,CUST00351,2023-07-10,Store,STORE043,Cancelled
ORD0015019,CUST02216,2023-09-01,App,,Cancelled
ORD0015020,CUST02915,2023-03-04,App,,Delivered
ORD0015021,CUST02296,2023-06-19,App,,Returned
ORD0015022,CUST02721,2024-08-14,Store,STORE001,Delivered
ORD0015023,CUST00286,2024-08-31,Store,STORE042,Delivered
ORD0015024,CUST00814,2024-01-30,Store,STORE009,Cancelled
ORD0015025,CUST02962,2023-11-08,Online,,Shipped
ORD0015026,CUST01781,2024-03-21,App,,Shipped
ORD0015027,CUST01438,2024-10-01,App,,Shipped
ORD0015028,CUST00844,2023-04-02,Store,STORE026,Delivered
ORD0015029,CUST04058,2023-12-06,Store,STORE034,Delivered
ORD0015030,CUST02955,2023-06-16,App,,Cancelled
ORD0015031,CUST03194,2023-12-18,Online,,Cancelled
ORD0015032,CUST04534,2023-01-23,App,,Returned
ORD0015033,CUST03560,2023-12-03,Store,STORE023,Shipped
ORD0015034,CUST02704,2023-08-02,Online,,Shipped
ORD0015035,CUST03171,2023-07-13,Store,STORE045,Returned
ORD0015036,CUST04730,2023-03-06,App,,Shipped
ORD0015037,CUST02253,2024-12-23,Store,STORE043,Delivered
ORD0015038,CUST00757,2023-07-06,Store,STORE044,Delivered
ORD0015039,CUST02166,2024-05-19,Online,,Cancelled
ORD0015040,CUST03399,2024-12-26,Store,STORE037,Delivered
ORD0015041,CUST01404,2023-05-25,Store,STORE048,Cancelled
ORD0015042,CUST03413,2023-04-19,Store,STORE010,Shipped
ORD0015043,CUST00067,2023-04-08,Store,STORE019,Cancelled
ORD0015044,CUST02177,2024-05-11,App,,Returned
ORD0015045,CUST03697,2024-08-23,Online,,Delivered
ORD0015046,CUST03913,2023-02-16,Store,STORE012,Cancelled
ORD0015047,CUST02738,2024-02-13,Store,STORE046,Shipped
ORD0015048,CUST01797,2023-12-08,Store,STORE024,Returned
ORD0015049,CUST03832,2023-06-21,Store,STORE013,Returned
ORD0015050,CUST01856,2024-09-26,Store,STORE031,Shipped
ORD0015051,CUST01288,2023-04-30,Store,STORE012,Shipped
ORD0015052,CUST03065,2023-10-18,App,,Shipped
ORD0015053,CUST02068,2024-03-11,Store,STORE030,Shipped
ORD0015054,CUST03606,2024-06-16,App,,Delivered
ORD0015055,CUST01674,2023-03-11,Store,STORE035,Returned
ORD0015056,CUST03558,2024-07-04,Online,,Delivered
ORD0015057,CUST00942,2023-01-01,Store,STORE028,Returned
ORD0015058,CUST02582,2023-12-25,App,,Returned
ORD0015059,CUST01746,2024-01-04,Store,STORE012,Returned
ORD0015060,CUST01669,2024-05-17,App,,Cancelled
ORD0015061,CUST01932,2024-12-02,App,,Cancelled
ORD0015062,CUST01506,2024-08-25,Store,STORE013,Shipped
ORD0015063,CUST01581,2024-09-06,App,,Cancelled
ORD0015064,CUST02751,2023-03-14,Online,,Delivered
ORD0015065,CUST04132,2024-07-06,Store,STORE008,Returned
ORD0015066,CUST04260,2024-02-13,Online,,Delivered
ORD0015067,CUST00374,2024-10-22,Store,STORE030,Cancelled
ORD0015068,CUST03713,2024-02-09,Online,,Delivered
ORD0015069,CUST04113,2024-09-19,Store,STORE032,Returned
ORD0015070,CUST03326,2023-02-16,Store,STORE036,Returned
ORD0015071,CUST01461,2023-01-21,App,,Returned
ORD0015072,CUST04826,2023-02-12,App,,Returned
ORD0015073,CUST03284,2023-09-01,Store,STORE047,Shipped
ORD0015074,CUST03516,2023-07-11,App,,Delivered
ORD0015075,CUST04601,2023-08-29,Store,STORE011,Delivered
ORD0015076,CUST00230,2023-05-13,Store,STORE030,Shipped
ORD0015077,CUST01264,2024-03-12,Online,,Returned
ORD0015078,CUST01052,2023-10-25,App,,Returned
ORD0015079,CUST03510,2024-03-11,Store,STORE032,Delivered
ORD0015080,CUST01733,2023-10-30,Online,,Cancelled
ORD0015081,CUST02378,2024-10-18,Store,STORE006,Returned
ORD0015082,CUST01090,2023-10-31,App,,Delivered
ORD0015083,CUST03254,2024-10-25,Online,,Cancelled
ORD0015084,CUST04110,2024-05-09,Store,STORE016,Shipped
ORD0015085,CUST00149,2023-02-02,App,,Delivered
ORD0015086,CUST02604,2023-09-10,App,,Returned
ORD0015087,CUST01083,2024-05-05,App,,Returned
ORD0015088,CUST01102,2023-10-13,App,,Delivered
ORD0015089,CUST00687,2023-01-22,Store,STORE006,Shipped
ORD0015090,CUST02343,2024-06-15,Store,STORE042,Returned
ORD0015091,CUST03540,2024-03-18,Online,,Returned
ORD0015092,CUST02671,2024-07-20,Online,,Cancelled
ORD0015093,CUST02473,2024-03-15,Online,,Cancelled
ORD0015094,CUST03879,2024-06-26,App,,Cancelled
ORD0015095,CUST03509,2024-09-02,Store,STORE018,Cancelled
ORD0015096,CUST03440,2023-11-03,App,,Returned
ORD0015097,CUST04798,2024-10-12,Online,,Returned
ORD0015098,CUST03935,2023-09-03,Online,,Shipped
ORD0015099,CUST02916,2024-07-29,App,,Returned
ORD0015100,CUST01217,2024-12-20,Store,STORE031,Cancelled
ORD0015101,CUST03785,2023-11-15,Online,,Delivered
ORD0015102,CUST02305,2023-05-26,Online,,Returned
ORD0015103,CUST01546,2024-01-30,App,,Cancelled
ORD0015104,CUST02224,2023-12-07,Online,,Shipped
ORD0015105,CUST00193,2023-11-02,App,,Shipped
ORD0015106,CUST04273,2024-12-29,Store,STORE006,Returned
ORD0015107,CUST01556,2024-08-07,Store,STORE022,Cancelled
ORD0015108,CUST03979,2023-07-18,App,,Cancelled
ORD0015109,CUST04066,2024-12-02,Store,STORE040,Shipped
ORD0015110,CUST04066,2023-02-19,Store,STORE032,Returned
ORD0015111,CUST03651,2024-12-07,App,,Cancelled
ORD0015112,CUST02303,2023-10-19,Online,,Cancelled
ORD0015113,CUST03854,2024-09-26,App,,Shipped
ORD0015114,CUST00069,2023-11-08,App,,Shipped
ORD0015115,CUST00731,2024-06-26,App,,Returned
ORD0015116,CUST02097,2023-07-26,Online,,Returned
ORD0015117,CUST03049,2024-08-02,Store,STORE005,Returned
ORD0015118,CUST00688,2024-07-17,Online,,Delivered
ORD0015119,CUST03280,2023-01-14,App,,Delivered
ORD0015120,CUST02418,2023-08-30,Store,STORE019,Returned
ORD0015121,CUST03984,2023-04-01,Online,,Returned
ORD0015122,CUST03240,2023-11-10,App,,Shipped
ORD0015123,CUST01059,2023-06-14,App,,Shipped
ORD0015124,CUST03989,2024-09-09,Store,STORE008,Delivered
ORD0015125,CUST02116,2023-08-19,App,,Cancelled
ORD0015126,CUST00868,2024-02-12,Online,,Delivered
ORD0015127,CUST04441,2023-05-29,Online,,Cancelled
ORD0015128,CUST03099,2024-05-13,Online,,Shipped
ORD0015129,CUST03154,2023-04-06,Online,,Shipped
ORD0015130,CUST02240,2023-02-10,Store,STORE041,Returned
ORD0015131,CUST00320,2024-08-18,App,,Returned
ORD0015132,CUST04024,2023-10-19,Online,,Cancelled
ORD0015133,CUST01608,2023-07-18,Online,,Returned
ORD0015134,CUST03047,2023-12-03,Online,,Delivered
ORD0015135,CUST03547,2024-04-12,App,,Cancelled
ORD0015136,CUST04510,2024-02-25,Store,STORE037,Shipped
ORD0015137,CUST03972,2023-10-28,App,,Returned
ORD0015138,CUST03874,2023-09-01,App,,Delivered
ORD0015139,CUST02158,2024-10-29,Store,STORE041,Cancelled
ORD0015140,CUST04577,2023-07-31,App,,Returned
ORD0015141,CUST02500,2024-02-05,App,,Cancelled
ORD0015142,CUST04190,2024-09-11,App,,Delivered
ORD0015143,CUST04780,2023-03-01,App,,Shipped
ORD0015144,CUST00160,2023-10-06,App,,Cancelled
ORD0015145,CUST02751,2023-04-11,Store,STORE038,Delivered
ORD0015146,CUST01206,2024-09-26,Online,,Shipped
ORD0015147,CUST00556,2023-02-27,Online,,Returned
ORD0015148,CUST01193,2024-09-16,Online,,Delivered
ORD0015149,CUST02724,2024-03-18,Online,,Delivered
ORD0015150,CUST02887,2024-01-20,App,,Delivered
ORD0015151,CUST02406,2024-08-14,App,,Returned
ORD0015152,CUST02200,2023-10-09,Store,STORE017,Cancelled
ORD0015153,CUST00481,2023-12-13,Store,STORE021,Shipped
ORD0015154,CUST03246,2024-02-05,Store,STORE026,Cancelled
ORD0015155,CUST03263,2023-07-18,Store,STORE026,Returned
ORD0015156,CUST02558,2024-01-21,Online,,Returned
ORD0015157,CUST01256,2024-03-26,App,,Delivered
ORD0015158,CUST02548,2023-10-13,Store,STORE038,Shipped
ORD0015159,CUST03980,2023-02-20,Online,,Shipped
ORD0015160,CUST02318,2023-02-20,Online,,Delivered
ORD0015161,CUST03459,2024-03-14,App,,Cancelled
ORD0015162,CUST01882,2023-03-13,App,,Shipped
ORD0015163,CUST04543,2023-05-24,App,,Returned
ORD0015164,CUST03416,2024-12-15,App,,Shipped
ORD0015165,CUST00086,2023-02-28,Store,STORE033,Delivered
ORD0015166,CUST00808,2023-02-10,Online,,Delivered
ORD0015167,CUST03532,2023-05-08,Online,,Returned
ORD0015168,CUST00380,2024-10-23,Store,STORE033,Cancelled
ORD0015169,CUST04312,2024-06-23,App,,Delivered
ORD0015170,CUST00191,2023-05-09,Store,STORE027,Cancelled
ORD0015171,CUST02351,2023-07-10,Store,STORE037,Returned
ORD0015172,CUST00275,2023-05-16,Store,STORE043,Delivered
ORD0015173,CUST03805,2023-05-08,Online,,Cancelled
ORD0015174,CUST00240,2023-07-21,Store,STORE017,Cancelled
ORD0015175,CUST02145,2023-02-20,App,,Returned
ORD0015176,CUST01079,2023-05-28,Store,STORE035,Shipped
ORD0015177,CUST01310,2023-12-08,Online,,Cancelled
ORD0015178,CUST00330,2023-03-22,Online,,Delivered
ORD0015179,CUST02570,2024-05-15,App,,Returned
ORD0015180,CUST02302,2023-02-05,Online,,Returned
ORD0015181,CUST01546,2023-06-03,App,,Cancelled
ORD0015182,CUST03740,2023-01-30,App,,Delivered
ORD0015183,CUST02812,2023-05-28,Store,STORE004,Shipped
ORD0015184,CUST03406,2023-01-04,Store,STORE024,Delivered
ORD0015185,CUST02944,2024-09-02,Store,STORE040,Shipped
ORD0015186,CUST00583,2023-05-18,Online,,Shipped
ORD0015187,CUST02013,2023-01-07,App,,Shipped
ORD0015188,CUST02009,2023-10-06,Online,,Returned
ORD0015189,CUST02601,2024-10-23,App,,Shipped
ORD0015190,CUST04287,2023-03-13,Store,STORE015,Cancelled
ORD0015191,CUST02657,2023-12-10,App,,Shipped
ORD0015192,CUST04573,2024-12-29,Store,STORE002,Cancelled
ORD0015193,CUST01159,2023-12-13,Store,STORE002,Returned
ORD0015194,CUST00103,2024-04-05,Online,,Returned
ORD0015195,CUST00069,2023-03-04,Online,,Cancelled
ORD0015196,CUST03751,2023-04-18,Store,STORE028,Returned
ORD0015197,CUST04778,2023-06-07,Store,STORE007,Cancelled
ORD0015198,CUST02169,2024-12-28,App,,Shipped
ORD0015199,CUST03939,2024-12-27,Store,STORE028,Returned
ORD0015200,CUST04607,2023-01-16,Store,STORE010,Returned
ORD0015201,CUST00779,2023-07-11,Store,STORE033,Cancelled
ORD0015202,CUST01693,2024-06-19,App,,Shipped
ORD0015203,CUST02195,2024-02-22,Store,STORE042,Returned
ORD0015204,CUST02020,2023-10-19,App,,Cancelled
ORD0015205,CUST03151,2023-10-31,App,,Cancelled
ORD0015206,CUST02344,2024-02-28,Store,STORE043,Cancelled
ORD0015207,CUST02904,2024-09-21,Store,STORE020,Shipped
ORD0015208,CUST04650,2024-11-01,App,,Returned
ORD0015209,CUST03491,2024-08-29,Online,,Cancelled
ORD0015210,CUST01585,2023-05-14,Online,,Delivered
ORD0015211,CUST02026,2024-02-06,App,,Delivered
ORD0015212,CUST00725,2024-06-09,Online,,Cancelled
ORD0015213,CUST00865,2023-02-07,App,,Shipped
ORD0015214,CUST02477,2024-04-23,Store,STORE020,Delivered
ORD0015215,CUST04833,2023-07-22,Store,STORE031,Delivered
ORD0015216,CUST01992,2024-12-09,Online,,Cancelled
ORD0015217,CUST02159,2024-08-10,App,,Delivered
ORD0015218,CUST01706,2023-06-28,App,,Cancelled
ORD0015219,CUST03132,2023-04-23,Online,,Returned
ORD0015220,CUST04734,2024-04-17,Online,,Returned
ORD0015221,CUST03515,2024-09-19,App,,Delivered
ORD0015222,CUST03717,2024-02-16,Online,,Delivered
ORD0015223,CUST04015,2023-04-03,Store,STORE034,Shipped
ORD0015224,CUST02332,2024-03-04,App,,Shipped
ORD0015225,CUST03323,2023-11-07,Online,,Returned
ORD0015226,CUST00753,2024-12-19,App,,Shipped
ORD0015227,CUST00254,2024-04-01,Online,,Shipped
ORD0015228,CUST01043,2023-01-04,App,,Delivered
ORD0015229,CUST01447,2024-02-15,App,,Cancelled
ORD0015230,CUST03695,2023-02-09,Store,STORE048,Cancelled
ORD0015231,CUST00010,2023-10-23,Online,,Shipped
ORD0015232,CUST01337,2023-04-03,Online,,Delivered
ORD0015233,CUST04835,2023-09-14,App,,Returned
ORD0015234,CUST04018,2024-01-22,Online,,Cancelled
ORD0015235,CUST04443,2024-12-21,App,,Shipped
ORD0015236,CUST04653,2024-08-03,App,,Delivered
ORD0015237,CUST03178,2024-08-22,Store,STORE018,Shipped
ORD0015238,CUST02414,2024-05-08,App,,Delivered
ORD0015239,CUST00521,2023-05-25,Online,,Delivered
ORD0015240,CUST03421,2024-08-18,App,,Shipped
ORD0015241,CUST04524,2024-12-10,Store,STORE038,Shipped
ORD0015242,CUST02465,2024-04-10,Online,,Shipped
ORD0015243,CUST03321,2023-09-21,Store,STORE000,Cancelled
ORD0015244,CUST00462,2024-06-03,App,,Returned
ORD0015245,CUST01437,2023-04-09,Store,STORE004,Returned
ORD0015246,CUST00584,2023-02-19,Online,,Returned
ORD0015247,CUST02480,2024-05-14,Store,STORE025,Cancelled
ORD0015248,CUST00847,2024-01-02,Online,,Cancelled
ORD0015249,CUST02683,2023-09-22,Online,,Returned
ORD0015250,CUST01462,2023-03-15,Online,,Returned
ORD0015251,CUST00115,2023-10-17,Online,,Shipped
ORD0015252,CUST02292,2024-01-09,App,,Delivered
ORD0015253,CUST02689,2023-06-17,App,,Cancelled
ORD0015254,CUST03427,2024-09-05,Online,,Cancelled
ORD0015255,CUST02458,2024-05-29,Online,,Shipped
ORD0015256,CUST03515,2023-08-20,Online,,Delivered
ORD0015257,CUST02730,2023-02-10,App,,Cancelled
ORD0015258,CUST03221,2024-11-08,Online,,Returned
ORD0015259,CUST00759,2024-04-23,Online,,Shipped
ORD0015260,CUST01451,2024-12-16,Store,STORE009,Delivered
ORD0015261,CUST00148,2023-01-17,App,,Delivered
ORD0015262,CUST02959,2024-08-27,Online,,Returned
ORD0015263,CUST00984,2024-11-30,Online,,Shipped
ORD0015264,CUST02102,2023-02-02,App,,Returned
ORD0015265,CUST04486,2023-09-18,App,,Delivered
ORD0015266,CUST00158,2024-09-04,App,,Shipped
ORD0015267,CUST04923,2024-09-14,Store,STORE041,Shipped
ORD0015268,CUST00893,2023-07-31,Online,,Cancelled
ORD0015269,CUST01025,2023-06-14,App,,Cancelled
ORD0015270,CUST00399,2023-08-23,Store,STORE016,Cancelled
ORD0015271,CUST01264,2023-11-29,Store,STORE027,Returned
ORD0015272,CUST04163,2024-07-01,Store,STORE041,Returned
ORD0015273,CUST00283,2023-05-06,Store,STORE047,Shipped
ORD0015274,CUST03816,2024-08-10,App,,Shipped
ORD0015275,CUST01301,2023-02-20,App,,Delivered
ORD0015276,CUST03670,2023-02-15,Store,STORE027,Cancelled
ORD0015277,CUST01791,2023-09-25,Online,,Cancelled
ORD0015278,CUST01918,2024-08-16,Online,,Delivered
ORD0015279,CUST00102,2023-12-04,Online,,Returned
ORD0015280,CUST01770,2024-01-29,Online,,Returned
ORD0015281,CUST03757,2023-12-12,App,,Returned
ORD0015282,CUST02896,2024-11-13,Online,,Delivered
ORD0015283,CUST02748,2023-04-12,Online,,Delivered
