product_id,warehouse_id,change_qty,reason,date
PROD00167,WH003,4,Return,2023-09-30
PROD00696,WH005,85,Return,2023-09-03
PROD00792,WH003,-12,Return,2024-03-15
PROD00771,WH008,85,Sale,2024-11-29
PROD00651,WH004,7,Restock,2023-04-14
PROD00589,WH000,45,Return,2023-12-13
PROD00204,WH005,-44,Sale,2023-12-08
PROD00001,WH005,-16,Sale,2024-12-26
PROD00745,WH006,49,Sale,2024-01-10
PROD00107,WH002,35,Return,2024-01-18
PROD00261,WH009,23,Restock,2024-11-12
PROD00512,WH001,24,Sale,2024-08-28
PROD00535,WH003,43,Return,2023-05-20
PROD00671,WH000,10,Return,2023-12-16
PROD00740,WH004,46,Sale,2023-05-18
PROD00295,WH002,2,Sale,2024-11-17
PROD00289,WH002,-9,Restock,2023-01-14
PROD00318,WH001,7,Return,2023-08-13
PROD00500,WH005,-20,Restock,2024-05-16
PROD00401,WH006,18,Sale,2024-01-15
PROD00331,WH009,58,Sale,2023-07-23
PROD00185,WH004,85,Sale,2023-02-06
PROD00086,WH002,46,Restock,2023-05-02
PROD00668,WH005,-32,Restock,2024-08-20
PROD00610,WH002,49,Return,2023-09-11
PROD00626,WH005,64,Restock,2024-07-16
PROD00080,WH006,8,Restock,2023-08-10
PROD00630,WH002,96,Restock,2023-12-03
PROD00034,WH000,-17,Restock,2024-03-19
PROD00046,WH004,77,Sale,2023-11-25
PROD00105,WH008,88,Restock,2024-09-05
PROD00686,WH008,-7,Sale,2024-10-21
PROD00734,WH007,-20,Sale,2023-04-11
PROD00724,WH008,63,Return,2024-02-11
PROD00257,WH009,37,Return,2024-11-04
PROD00232,WH001,3,Restock,2023-03-30
PROD00299,WH000,67,Restock,2023-01-13
PROD00190,WH004,34,Return,2024-07-21
PROD00393,WH003,54,Return,2023-08-18
PROD00249,WH008,7,Restock,2024-08-24
PROD00745,WH009,27,Restock,2023-01-14
PROD00695,WH009,81,Return,2024-02-13
PROD00088,WH005,-37,Return,2023-10-18
PROD00026,WH004,-50,Sale,2024-11-23
PROD00407,WH001,65,Restock,2024-02-12
PROD00068,WH000,93,Restock,2023-07-25
PROD00637,WH003,49,Sale,2023-08-14
PROD00379,WH002,22,Restock,2024-10-06
PROD00055,WH009,-14,Restock,2023-10-21
PROD00308,WH005,-48,Restock,2023-12-18
PROD00206,WH008,-16,Restock,2024-07-19
PROD00080,WH002,-27,Sale,2024-03-04
PROD00759,WH009,30,Restock,2024-06-12
PROD00397,WH007,24,Restock,2023-07-13
PROD00440,WH008,72,Return,2024-07-21
PROD00036,WH005,16,Sale,2024-09-07
PROD00460,WH008,95,Sale,2024-09-17
PROD00608,WH007,-1,Return,2023-11-23
PROD00418,WH003,99,Return,2024-04-26
PROD00032,WH000,13,Restock,2023-03-06
PROD00189,WH002,-4,Return,2023-05-12
PROD00407,WH005,25,Sale,2023-08-02
PROD00541,WH002,-18,Sale,2023-11-14
PROD00417,WH001,9,Sale,2024-07-25
PROD00486,WH002,24,Sale,2023-04-18
PROD00796,WH002,4,Sale,2023-03-07
PROD00261,WH003,69,Sale,2024-05-01
PROD00473,WH007,24,Sale,2023-10-18
PROD00297,WH003,-32,Sale,2024-09-08
PROD00269,WH008,80,Return,2023-10-03
PROD00483,WH005,69,Restock,2023-05-29
PROD00213,WH006,0,Sale,2023-09-17
PROD00575,WH000,-39,Return,2024-03-20
PROD00630,WH000,-47,Return,2023-12-29
PROD00371,WH003,-25,Sale,2023-11-01
PROD00298,WH000,53,Restock,2024-02-01
PROD00185,WH007,42,Return,2023-11-22
PROD00288,WH004,-22,Restock,2024-01-19
PROD00165,WH009,78,Return,2023-04-28
PROD00601,WH001,29,Return,2023-11-28
PROD00644,WH000,43,Return,2024-06-30
PROD00424,WH000,34,Return,2023-10-28
PROD00143,WH005,90,Sale,2023-03-05
PROD00494,WH004,26,Restock,2023-03-20
PROD00386,WH004,-23,Sale,2023-07-13
PROD00153,WH001,11,Return,2024-04-17
PROD00589,WH000,77,Restock,2024-10-16
PROD00525,WH003,59,Sale,2023-05-26
PROD00561,WH006,22,Restock,2024-03-19
PROD00376,WH006,66,Return,2023-09-11
PROD00217,WH007,100,Restock,2023-01-28
PROD00392,WH004,25,Return,2024-02-17
PROD00772,WH005,92,Return,2024-06-23
PROD00556,WH002,11,Sale,2023-03-10
PROD00028,WH005,44,Restock,2023-03-24
PROD00085,WH000,38,Restock,2024-04-29
PROD00111,WH003,28,Restock,2023-11-07
PROD00094,WH003,62,Return,2023-12-05
PROD00567,WH003,81,Sale,2023-08-11
PROD00115,WH003,-43,Sale,2024-10-25
PROD00734,WH002,-15,Return,2023-12-11
PROD00723,WH001,-44,Return,2023-06-24
PROD00747,WH006,69,Restock,2023-06-08
PROD00122,WH003,56,Restock,2023-02-23
PROD00065,WH004,-10,Sale,2023-09-05
PROD00577,WH006,30,Restock,2023-09-16
PROD00779,WH003,52,Return,2023-09-14
PROD00291,WH004,35,Restock,2024-06-27
PROD00730,WH004,-37,Sale,2023-03-09
PROD00760,WH007,88,Sale,2023-02-15
PROD00795,WH001,59,Sale,2024-03-16
PROD00229,WH009,42,Return,2023-12-09
PROD00571,WH001,-7,Restock,2024-07-21
PROD00515,WH003,56,Return,2024-07-18
PROD00573,WH007,22,Restock,2023-09-16
PROD00581,WH000,10,Restock,2024-03-11
PROD00343,WH002,67,Return,2023-02-09
PROD00178,WH006,6,Restock,2024-03-06
PROD00703,WH009,29,Sale,2024-04-23
PROD00123,WH000,58,Return,2024-11-11
PROD00408,WH006,32,Restock,2024-09-25
PROD00003,WH002,-40,Restock,2023-03-26
PROD00208,WH000,57,Return,2023-02-17
PROD00775,WH005,6,Sale,2023-03-22
PROD00045,WH002,-27,Return,2023-07-19
PROD00476,WH001,-34,Return,2024-09-26
PROD00116,WH004,-19,Sale,2023-11-29
PROD00775,WH007,54,Sale,2023-06-03
PROD00468,WH002,41,Return,2023-06-30
PROD00274,WH001,61,Sale,2023-12-16
PROD00638,WH003,-33,Restock,2023-04-02
PROD00243,WH002,-39,Restock,2024-09-29
PROD00471,WH007,51,Sale,2024-10-22
PROD00555,WH007,91,Sale,2023-09-29
PROD00377,WH005,-43,Return,2023-06-30
PROD00255,WH003,-21,Return,2023-07-03
PROD00113,WH005,-6,Sale,2024-01-24
PROD00118,WH002,-33,Restock,2024-01-29
PROD00652,WH001,-9,Sale,2024-10-06
PROD00103,WH001,-10,Restock,2024-12-15
PROD00787,WH006,9,Sale,2024-01-14
PROD00606,WH000,26,Sale,2023-04-27
PROD00051,WH002,0,Restock,2024-11-15
PROD00668,WH007,13,Sale,2023-06-25
PROD00101,WH009,89,Sale,2023-06-15
PROD00053,WH008,0,Return,2023-01-13
PROD00332,WH001,78,Restock,2024-01-23
PROD00403,WH007,42,Sale,2024-05-29
PROD00754,WH003,-42,Sale,2023-11-01
PROD00584,WH003,-4,Sale,2023-02-07
PROD00714,WH009,32,Sale,2024-05-07
PROD00448,WH000,56,Return,2023-09-20
PROD00481,WH004,87,Restock,2023-06-26
PROD00069,WH004,50,Return,2024-05-26
PROD00782,WH008,-20,Return,2024-03-10
PROD00726,WH005,10,Return,2023-06-23
PROD00285,WH004,-38,Sale,2023-04-27
PROD00725,WH007,47,Return,2023-08-31
PROD00440,WH004,50,Return,2023-09-12
PROD00026,WH000,-8,Return,2024-05-26
PROD00130,WH009,-17,Restock,2023-05-16
PROD00485,WH009,-39,Return,2024-06-22
PROD00444,WH005,38,Restock,2023-02-12
PROD00373,WH005,92,Sale,2024-12-16
PROD00068,WH006,93,Sale,2024-04-11
PROD00667,WH008,-2,Sale,2024-11-03
PROD00425,WH002,74,Return,2024-12-27
PROD00730,WH008,-9,Sale,2023-10-18
PROD00679,WH001,81,Sale,2023-08-03
PROD00781,WH008,66,Restock,2023-06-23
PROD00250,WH006,79,Return,2024-08-11
PROD00538,WH008,18,Restock,2023-01-10
PROD00351,WH006,84,Sale,2024-11-11
PROD00084,WH007,19,Sale,2024-02-26
PROD00509,WH001,3,Return,2023-05-07
PROD00109,WH006,93,Sale,2024-08-23
PROD00565,WH005,-29,Restock,2024-03-29
PROD00522,WH009,-15,Return,2023-07-15
PROD00339,WH006,-50,Return,2023-04-28
PROD00750,WH005,54,Restock,2023-11-10
PROD00415,WH003,32,Return,2023-04-01
PROD00799,WH002,-20,Restock,2024-02-07
PROD00755,WH000,43,Restock,2024-09-26
PROD00634,WH001,-20,Return,2024-09-20
PROD00791,WH007,37,Return,2024-12-07
PROD00774,WH007,67,Restock,2024-06-09
PROD00423,WH008,-41,Return,2024-09-17
PROD00024,WH005,-17,Sale,2023-11-08
PROD00391,WH002,56,Sale,2023-06-23
PROD00365,WH002,-37,Restock,2024-04-22
PROD00038,WH003,20,Sale,2023-04-30
PROD00055,WH006,81,Restock,2024-03-15
PROD00524,WH004,90,Sale,2023-05-01
PROD00687,WH007,-10,Restock,2023-11-12
PROD00710,WH002,83,Sale,2023-08-26
PROD00377,WH000,-46,Sale,2024-07-16
PROD00410,WH008,0,Return,2023-11-16
PROD00339,WH006,38,Restock,2023-12-03
PROD00660,WH006,99,Restock,2023-03-20
PROD00440,WH006,38,Return,2024-06-03
PROD00655,WH002,69,Restock,2024-03-18
PROD00518,WH009,-7,Return,2024-01-25
PROD00382,WH004,83,Return,2024-12-11
PROD00615,WH003,-31,Sale,2024-06-21
PROD00105,WH002,-46,Restock,2023-11-16
PROD00079,WH004,25,Return,2024-10-24
PROD00675,WH002,83,Return,2024-11-13
PROD00243,WH000,-19,Sale,2024-01-30
PROD00234,WH004,15,Return,2023-03-19
PROD00278,WH003,6,Sale,2024-04-29
PROD00265,WH000,-30,Return,2023-07-07
PROD00573,WH005,-19,Return,2024-09-03
PROD00112,WH002,5,Sale,2024-09-30
PROD00655,WH002,91,Return,2024-08-03
PROD00384,WH008,-33,Restock,2023-08-16
PROD00452,WH005,30,Return,2023-10-10
PROD00251,WH000,3,Sale,2024-03-19
PROD00197,WH002,63,Sale,2023-07-15
PROD00468,WH004,69,Restock,2024-03-26
PROD00555,WH001,15,Sale,2024-12-01
PROD00345,WH001,44,Sale,2024-10-10
PROD00195,WH007,40,Sale,2023-05-04
PROD00791,WH003,6,Restock,2024-10-23
PROD00457,WH005,-11,Sale,2024-05-01
PROD00607,WH009,-12,Sale,2024-08-23
PROD00184,WH003,29,Return,2023-07-16
PROD00191,WH008,84,Restock,2024-01-19
PROD00373,WH000,-49,Sale,2024-07-17
PROD00423,WH004,41,Restock,2023-05-08
PROD00319,WH009,57,Sale,2024-06-02
PROD00259,WH009,-18,Restock,2023-01-25
PROD00783,WH003,61,Return,2023-01-11
PROD00242,WH001,63,Sale,2023-09-15
PROD00327,WH005,62,Restock,2024-06-13
PROD00365,WH008,-50,Restock,2023-03-19
PROD00412,WH004,30,Return,2023-11-27
PROD00029,WH007,-43,Restock,2023-03-07
PROD00101,WH002,-33,Return,2024-01-13
PROD00025,WH002,7,Return,2024-02-04
PROD00338,WH002,10,Return,2024-09-28
PROD00170,WH005,72,Return,2023-05-03
PROD00587,WH001,-3,Return,2023-07-11
PROD00581,WH008,29,Restock,2024-04-29
PROD00172,WH001,19,Sale,2023-05-04
PROD00411,WH007,52,Sale,2024-10-02
PROD00137,WH001,-16,Sale,2023-10-20
PROD00423,WH009,-23,Return,2024-11-18
PROD00670,WH006,53,Return,2023-07-21
PROD00559,WH006,51,Restock,2023-09-13
PROD00076,WH009,-42,Sale,2024-05-28
PROD00262,WH001,-11,Restock,2024-07-30
PROD00337,WH009,58,Restock,2024-02-18
PROD00102,WH009,42,Return,2024-07-19
PROD00406,WH006,-29,Restock,2023-05-11
PROD00140,WH003,96,Sale,2023-09-13
PROD00176,WH005,-21,Restock,2024-10-31
PROD00039,WH005,25,Restock,2023-04-18
PROD00032,WH008,-42,Sale,2023-09-26
PROD00273,WH000,64,Sale,2023-08-19
PROD00571,WH006,-20,Restock,2024-01-26
PROD00282,WH003,-33,Sale,2023-04-12
PROD00028,WH006,80,Return,2024-12-20
PROD00468,WH009,46,Sale,2023-07-23
PROD00217,WH008,10,Return,2024-07-05
PROD00054,WH002,90,Return,2024-03-20
PROD00183,WH003,-19,Sale,2023-11-20
PROD00713,WH008,9,Return,2024-12-05
PROD00600,WH007,-34,Return,2024-04-17
PROD00611,WH008,21,Return,2023-11-12
PROD00641,WH009,45,Sale,2023-11-14
PROD00180,WH005,81,Sale,2023-02-15
PROD00394,WH008,55,Restock,2024-02-23
PROD00682,WH008,55,Return,2023-02-13
PROD00006,WH009,48,Restock,2023-03-27
PROD00746,WH009,38,Return,2023-01-25
PROD00026,WH001,-35,Sale,2024-07-28
PROD00649,WH005,43,Return,2023-04-11
PROD00337,WH004,25,Restock,2023-03-19
PROD00315,WH003,94,Sale,2024-04-28
PROD00218,WH006,76,Sale,2024-04-09
PROD00724,WH005,28,Restock,2024-09-11
PROD00049,WH007,49,Sale,2023-05-26
PROD00642,WH000,46,Restock,2024-12-19
PROD00653,WH007,17,Sale,2024-08-27
PROD00683,WH006,-46,Return,2023-07-13
PROD00728,WH001,69,Restock,2023-03-14
PROD00451,WH005,85,Sale,2023-08-21
PROD00077,WH004,-43,Return,2023-06-02
PROD00476,WH003,52,Sale,2024-12-05
PROD00507,WH006,66,Restock,2024-02-10
PROD00124,WH007,65,Return,2024-10-28
PROD00096,WH007,17,Return,2023-02-19
PROD00538,WH004,61,Return,2023-04-18
PROD00586,WH005,-47,Restock,2023-09-19
PROD00576,WH004,94,Sale,2023-06-30
PROD00469,WH009,-3,Return,2024-03-21
PROD00385,WH003,80,Sale,2023-03-12
PROD00624,WH009,91,Return,2024-05-11
PROD00620,WH003,-1,Sale,2024-03-14
PROD00045,WH001,75,Return,2024-09-08
PROD00590,WH007,24,Sale,2024-03-24
PROD00671,WH002,86,Return,2023-07-04
PROD00030,WH003,-17,Restock,2024-01-05
PROD00317,WH002,-37,Restock,2023-11-01
PROD00742,WH003,-17,Return,2023-12-29
PROD00150,WH004,84,Sale,2023-11-17
PROD00293,WH000,57,Return,2023-12-13
PROD00309,WH008,-22,Sale,2023-10-02
PROD00657,WH006,-27,Sale,2024-06-19
PROD00411,WH008,-38,Return,2023-06-23
PROD00506,WH009,67,Sale,2023-10-22
PROD00078,WH006,10,Sale,2023-10-18
PROD00554,WH003,-6,Sale,2023-08-16
PROD00292,WH008,5,Restock,2023-07-23
PROD00275,WH006,53,Return,2024-08-11
PROD00542,WH002,56,Restock,2024-03-09
PROD00166,WH006,43,Sale,2024-07-05
PROD00492,WH005,-31,Return,2023-10-05
PROD00239,WH007,-13,Return,2023-04-29
PROD00764,WH002,42,Sale,2023-09-27
PROD00526,WH004,-1,Sale,2023-04-18
PROD00777,WH008,-42,Restock,2023-06-14
PROD00768,WH003,1,Return,2024-01-20
PROD00169,WH001,44,Restock,2024-03-21
PROD00405,WH008,-13,Restock,2023-01-10
PROD00272,WH003,-46,Restock,2023-09-04
PROD00448,WH009,82,Sale,2024-07-21
PROD00569,WH009,83,Restock,2023-02-23
PROD00580,WH007,-15,Return,2023-08-31
PROD00700,WH007,12,Restock,2024-03-05
PROD00678,WH001,13,Return,2024-09-25
PROD00153,WH002,9,Sale,2023-03-06
PROD00143,WH006,-6,Sale,2023-11-27
PROD00043,WH009,94,Sale,2024-09-05
PROD00288,WH003,-43,Return,2023-05-18
PROD00281,WH002,75,Restock,2024-12-27
PROD00699,WH004,-18,Sale,2024-09-10
PROD00339,WH007,-22,Restock,2023-02-01
PROD00054,WH001,-40,Sale,2023-10-28
PROD00652,WH006,10,Sale,2023-09-12
PROD00585,WH003,39,Return,2023-02-14
PROD00067,WH008,85,Return,2024-12-15
PROD00752,WH008,95,Restock,2023-06-06
PROD00290,WH001,76,Sale,2023-04-02
PROD00108,WH008,-33,Return,2024-03-06
PROD00009,WH001,-4,Sale,2024-10-30
PROD00794,WH004,89,Return,2023-01-10
PROD00033,WH003,78,Restock,2023-08-07
PROD00568,WH005,96,Return,2023-11-02
PROD00355,WH005,84,Return,2023-07-08
PROD00514,WH003,31,Restock,2024-09-24
PROD00779,WH006,89,Return,2024-07-03
PROD00164,WH008,10,Return,2023-06-18
PROD00312,WH001,-35,Restock,2024-01-11
PROD00224,WH006,-25,Sale,2024-03-05
PROD00123,WH003,69,Return,2023-05-18
PROD00549,WH000,-36,Return,2024-08-15
PROD00031,WH003,10,Sale,2023-02-12
PROD00249,WH000,-42,Return,2023-12-18
PROD00686,WH008,88,Return,2024-11-28
PROD00486,WH006,-27,Restock,2023-12-16
PROD00515,WH006,3,Sale,2023-03-20
PROD00221,WH003,68,Sale,2023-08-17
PROD00490,WH000,6,Restock,2023-03-04
PROD00562,WH005,89,Restock,2024-03-20
PROD00393,WH007,56,Sale,2024-02-14
PROD00600,WH009,70,Restock,2024-04-26
PROD00799,WH008,40,Return,2024-12-31
PROD00537,WH000,37,Return,2023-02-09
PROD00038,WH006,50,Return,2024-01-09
PROD00388,WH005,25,Restock,2024-01-19
PROD00739,WH005,21,Sale,2023-09-19
PROD00606,WH005,77,Sale,2023-11-02
PROD00437,WH003,97,Restock,2023-09-23
PROD00499,WH004,-45,Sale,2023-10-13
PROD00426,WH002,-35,Return,2023-08-29
PROD00088,WH008,-48,Restock,2023-10-16
PROD00750,WH008,82,Restock,2024-03-30
PROD00099,WH001,60,Return,2024-04-10
PROD00622,WH002,11,Return,2023-08-14
PROD00030,WH006,34,Return,2024-09-22
PROD00710,WH005,-17,Sale,2024-03-14
PROD00544,WH002,98,Return,2023-08-12
PROD00440,WH009,-6,Restock,2024-03-27
PROD00642,WH005,15,Return,2023-08-08
PROD00018,WH004,30,Return,2023-09-20
PROD00152,WH007,96,Return,2024-11-19
PROD00589,WH005,18,Sale,2023-05-30
PROD00137,WH005,9,Sale,2023-05-05
PROD00433,WH006,51,Sale,2023-09-16
PROD00695,WH006,32,Sale,2023-05-27
PROD00259,WH005,-12,Restock,2023-02-12
PROD00321,WH008,-25,Restock,2024-07-01
PROD00734,WH003,40,Restock,2024-11-22
PROD00018,WH009,-48,Restock,2024-01-29
PROD00024,WH001,58,Restock,2024-01-03
PROD00141,WH004,-21,Sale,2024-08-29
PROD00481,WH007,11,Return,2024-07-31
PROD00525,WH002,-8,Restock,2023-11-22
PROD00603,WH002,1,Sale,2024-03-03
PROD00675,WH003,31,Return,2023-09-10
PROD00082,WH005,79,Sale,2024-07-15
PROD00688,WH009,11,Return,2024-12-26
PROD00053,WH004,-20,Restock,2023-05-04
PROD00084,WH003,4,Sale,2024-01-10
PROD00322,WH001,48,Restock,2023-08-11
PROD00504,WH004,93,Return,2023-09-24
PROD00623,WH005,55,Sale,2024-07-17
PROD00130,WH005,24,Return,2023-04-05
PROD00545,WH005,41,Sale,2024-09-25
PROD00490,WH009,33,Return,2023-06-05
PROD00677,WH007,43,Sale,2023-11-27
PROD00084,WH009,-6,Restock,2023-02-02
PROD00685,WH000,58,Return,2024-12-29
PROD00270,WH003,51,Restock,2024-11-14
PROD00667,WH006,-27,Return,2023-08-27
PROD00732,WH009,42,Return,2023-06-07
PROD00492,WH001,59,Return,2023-04-12
PROD00002,WH007,33,Restock,2024-01-18
PROD00709,WH001,-48,Restock,2024-09-02
PROD00178,WH001,2,Sale,2024-10-14
PROD00343,WH006,-26,Return,2023-10-20
PROD00083,WH001,89,Restock,2024-07-12
PROD00061,WH006,59,Return,2024-11-21
PROD00651,WH006,41,Return,2023-11-06
PROD00322,WH004,0,Return,2024-03-23
PROD00286,WH001,-1,Return,2023-04-15
PROD00628,WH001,19,Sale,2023-02-09
PROD00269,WH007,32,Sale,2024-04-30
PROD00512,WH008,38,Restock,2024-01-05
PROD00356,WH005,-24,Return,2024-03-24
PROD00604,WH009,61,Restock,2023-09-06
PROD00710,WH005,38,Restock,2023-05-20
PROD00035,WH006,64,Return,2024-08-16
PROD00381,WH006,-36,Restock,2024-05-03
PROD00652,WH008,5,Sale,2024-08-13
PROD00749,WH004,-35,Return,2023-02-19
PROD00606,WH007,16,Sale,2023-08-19
PROD00647,WH006,10,Sale,2024-08-31
PROD00059,WH009,57,Return,2023-11-14
PROD00323,WH003,54,Return,2023-10-23
PROD00060,WH004,-12,Return,2024-03-09
PROD00094,WH008,94,Return,2023-08-14
PROD00008,WH007,74,Sale,2024-07-08
PROD00298,WH000,-25,Return,2023-09-25
PROD00330,WH004,-37,Sale,2024-06-04
PROD00658,WH002,37,Sale,2024-01-01
PROD00521,WH002,-31,Restock,2024-06-15
PROD00043,WH009,-30,Restock,2023-04-26
PROD00566,WH002,22,Restock,2023-07-12
PROD00712,WH007,-41,Return,2024-08-01
PROD00166,WH003,-12,Restock,2023-04-04
PROD00639,WH006,-35,Sale,2023-12-08
PROD00614,WH005,13,Sale,2024-11-11
PROD00614,WH007,-16,Restock,2023-11-21
PROD00033,WH007,5,Sale,2024-06-04
PROD00126,WH004,17,Restock,2023-11-29
PROD00071,WH005,26,Return,2024-02-26
PROD00316,WH009,35,Return,2024-03-21
PROD00079,WH005,-20,Return,2023-05-31
PROD00112,WH008,1,Sale,2024-07-25
PROD00718,WH007,65,Restock,2023-08-09
PROD00669,WH005,86,Restock,2024-02-17
PROD00698,WH008,80,Sale,2023-03-18
PROD00322,WH003,92,Sale,2023-07-20
PROD00569,WH009,26,Restock,2023-01-13
PROD00547,WH001,-35,Return,2023-07-15
PROD00753,WH005,-12,Return,2024-06-29
PROD00101,WH009,-28,Restock,2023-02-12
PROD00454,WH005,56,Return,2023-08-28
PROD00619,WH003,2,Return,2023-11-07
PROD00350,WH001,46,Return,2024-09-27
PROD00051,WH005,87,Restock,2024-05-10
PROD00673,WH008,62,Restock,2023-09-14
PROD00610,WH000,23,Restock,2024-01-27
PROD00368,WH005,-10,Sale,2023-07-27
PROD00082,WH006,37,Restock,2024-12-16
PROD00376,WH001,-36,Return,2023-05-23
PROD00158,WH009,99,Return,2024-03-18
PROD00021,WH007,98,Return,2024-03-25
PROD00643,WH005,-26,Sale,2024-02-01
PROD00102,WH008,76,Sale,2024-05-10
PROD00128,WH008,64,Sale,2023-08-22
PROD00754,WH001,-37,Return,2024-01-06
PROD00397,WH005,27,Sale,2024-08-07
PROD00018,WH001,84,Restock,2023-05-25
PROD00621,WH003,57,Restock,2024-05-01
PROD00727,WH003,21,Return,2023-10-06
PROD00400,WH002,39,Sale,2023-01-02
PROD00247,WH004,-2,Return,2024-02-09
PROD00386,WH001,10,Sale,2024-09-21
PROD00511,WH000,-39,Restock,2024-06-12
PROD00271,WH002,-22,Restock,2023-01-03
PROD00787,WH005,-17,Sale,2024-12-15
PROD00582,WH009,81,Sale,2023-08-29
PROD00591,WH006,75,Restock,2023-08-08
PROD00670,WH005,-10,Restock,2023-04-12
PROD00561,WH001,72,Sale,2023-10-13
PROD00542,WH009,13,Sale,2024-12-30
PROD00440,WH003,18,Return,2024-07-01
PROD00205,WH005,2,Sale,2024-06-24
PROD00711,WH004,51,Return,2024-04-18
PROD00001,WH002,-37,Return,2023-02-01
PROD00646,WH002,-17,Return,2024-08-23
PROD00509,WH001,1,Restock,2023-04-29
PROD00580,WH007,43,Restock,2023-12-07
PROD00757,WH002,65,Restock,2023-11-29
PROD00227,WH009,74,Sale,2024-07-18
PROD00113,WH003,-49,Sale,2024-08-17
PROD00440,WH004,54,Sale,2024-11-08
PROD00721,WH002,48,Sale,2024-12-29
PROD00101,WH001,31,Sale,2023-03-10
PROD00758,WH005,37,Return,2023-12-22
PROD00027,WH003,63,Return,2023-05-08
PROD00344,WH000,64,Sale,2024-05-28
PROD00202,WH006,17,Sale,2023-06-04
PROD00658,WH001,71,Return,2024-06-24
PROD00068,WH008,46,Sale,2024-09-29
PROD00300,WH006,81,Restock,2023-09-16
PROD00679,WH007,47,Restock,2023-05-24
PROD00732,WH000,77,Return,2024-09-15
PROD00758,WH000,29,Return,2024-01-14
PROD00221,WH001,-18,Return,2023-01-19
PROD00576,WH000,33,Sale,2023-02-26
PROD00217,WH000,76,Return,2023-09-01
PROD00025,WH006,-28,Sale,2023-06-30
PROD00293,WH002,95,Return,2023-08-07
PROD00239,WH006,81,Restock,2023-05-06
PROD00288,WH005,49,Restock,2023-10-29
PROD00572,WH008,-1,Return,2023-02-08
PROD00092,WH002,-13,Restock,2024-03-24
PROD00517,WH008,14,Return,2023-10-03
PROD00432,WH000,76,Return,2024-06-04
PROD00073,WH005,83,Return,2024-07-02
PROD00454,WH005,77,Return,2023-01-21
PROD00431,WH006,-49,Restock,2024-12-18
PROD00028,WH005,-44,Restock,2024-06-14
PROD00530,WH006,-6,Sale,2023-08-25
PROD00166,WH003,30,Sale,2023-02-18
PROD00208,WH005,41,Return,2023-11-07
PROD00638,WH005,20,Sale,2023-02-19
PROD00300,WH000,18,Return,2023-05-06
PROD00383,WH000,19,Sale,2024-06-05
PROD00556,WH005,-20,Restock,2023-07-13
PROD00628,WH002,-3,Sale,2023-04-05
PROD00463,WH000,51,Return,2024-04-28
PROD00236,WH009,80,Restock,2023-03-11
PROD00323,WH006,-30,Restock,2023-11-16
PROD00143,WH004,-8,Restock,2024-06-19
PROD00033,WH002,32,Restock,2023-03-27
PROD00648,WH000,69,Sale,2023-03-08
PROD00542,WH003,85,Sale,2024-04-24
PROD00726,WH003,84,Sale,2024-12-17
PROD00298,WH001,-6,Restock,2023-08-04
PROD00341,WH005,-16,Return,2023-10-12
PROD00398,WH005,-9,Return,2024-02-19
PROD00341,WH006,-13,Return,2023-11-29
PROD00433,WH006,0,Restock,2023-12-24
PROD00003,WH002,-22,Restock,2024-10-28
PROD00387,WH004,63,Sale,2024-01-03
PROD00247,WH009,1,Sale,2024-03-14
PROD00444,WH007,20,Restock,2024-11-09
PROD00053,WH003,-31,Restock,2023-12-14
PROD00472,WH004,65,Sale,2024-08-15
PROD00671,WH003,94,Return,2024-02-01
PROD00038,WH000,55,Restock,2023-05-25
PROD00532,WH006,76,Return,2024-11-10
PROD00257,WH003,56,Restock,2024-10-29
PROD00788,WH002,66,Sale,2024-08-13
PROD00175,WH003,40,Restock,2024-10-13
PROD00384,WH004,-48,Restock,2023-06-11
PROD00742,WH008,84,Restock,2023-04-26
PROD00180,WH002,2,Restock,2023-03-27
PROD00120,WH003,-39,Sale,2024-07-08
PROD00201,WH001,84,Return,2023-06-13
PROD00753,WH005,49,Return,2023-02-11
PROD00402,WH004,82,Return,2024-01-19
PROD00192,WH008,9,Sale,2024-04-12
PROD00477,WH006,11,Restock,2023-12-29
PROD00145,WH006,18,Restock,2023-03-02
PROD00369,WH001,-30,Sale,2023-06-17
PROD00296,WH001,63,Restock,2023-12-09
PROD00418,WH005,-3,Return,2024-06-15
PROD00451,WH001,-10,Sale,2023-12-05
PROD00009,WH000,55,Return,2024-09-06
PROD00405,WH007,-31,Restock,2023-05-18
PROD00556,WH000,10,Restock,2023-12-16
PROD00781,WH006,-13,Sale,2023-01-18
PROD00077,WH004,69,Return,2024-10-22
PROD00171,WH005,79,Restock,2024-02-24
PROD00611,WH008,11,Sale,2023-07-12
PROD00703,WH004,62,Return,2023-03-17
PROD00630,WH009,-19,Return,2023-04-07
PROD00266,WH005,4,Restock,2024-01-11
PROD00371,WH004,9,Sale,2024-07-28
PROD00734,WH004,44,Restock,2023-03-19
PROD00356,WH008,-40,Return,2024-01-17
PROD00093,WH004,19,Sale,2023-07-20
PROD00033,WH003,29,Restock,2024-08-06
PROD00024,WH001,48,Restock,2023-10-04
PROD00726,WH001,97,Return,2023-08-12
PROD00471,WH001,19,Sale,2024-11-19
PROD00206,WH002,81,Restock,2023-01-28
PROD00616,WH001,97,Restock,2024-07-28
PROD00425,WH001,-32,Restock,2024-12-20
PROD00519,WH004,15,Sale,2023-06-28
PROD00558,WH007,42,Sale,2024-01-18
PROD00714,WH009,75,Return,2023-08-01
